7220,181,-398,3656
9810,496,-426,3600
16270,524,-404,3440
36745,470,-256,3304
57215,242,-6,3672
75755,514,-194,3672
96235,1122,494,3380
116705,1148,308,3608
138145,558,650,3512
158615,226,1034,4100
180065,520,912,4728
200545,322,1518,4592
222000,674,1534,4092
243455,1074,1528,3596
265865,1088,1688,3716
288295,846,1634,3920
309735,816,1462,3884
331195,968,1306,3692
352645,642,1660,3490
374095,-6,1832,3920
394570,294,1884,4168
416025,496,2968,3782
437470,590,2616,3270
458915,674,2194,3100
480370,292,2412,3340
501825,500,2216,3624
523265,204,2216,3596
544715,268,2496,3266
566170,632,2598,2940
587625,676,2328,3308
609065,440,2050,2864
630515,250,2332,2794
651970,264,2408,3460
673425,518,2416,3896
694870,492,2274,3754
716320,478,2190,3762
737770,312,1834,3868
759220,282,1386,4054
780670,312,1428,4048
802115,186,1466,4016
823565,-4,1366,4258
844010,0,1420,4116
863540,54,1356,3988
884015,-72,1630,3908
905465,234,1518,4022
926930,-40,1736,4176
948365,-108,1584,4028
970795,200,1562,3848
992255,180,1684,3816
1013690,192,1508,3812
1036125,-40,1386,3916
1058535,-58,1364,3960
1080970,292,1226,3748
1103400,404,1230,3612
1125815,240,1230,3632
1148250,204,1292,3664
1170665,240,1476,3768
1193100,138,1520,4052
1215515,108,1676,4064
1237955,300,1664,3940
1260370,378,1552,3804
1282805,248,1416,3764
1305215,100,1312,3824
1327640,96,1218,3856
1349090,104,1222,3968
1371520,324,1130,3956
1393950,444,1304,3972
1416370,478,1332,3872
1438800,364,1380,3920
1461220,352,1272,3952
1483650,326,1296,3936
1506065,184,1320,4140
1528490,238,1302,4000
1550920,336,1328,3782
1573360,334,1488,3768
1595765,224,1470,3784
1618190,238,1474,3876
1640615,196,1458,3868
1663040,248,1546,3916
1685475,244,1440,3864
1707890,196,1412,3884
1730315,24,1392,3984
1751765,234,1286,3912
1774200,234,1344,3840
1796615,236,1352,3876
1819045,260,1364,3856
1841465,224,1336,3856
1863905,224,1364,3808
1886320,326,1256,3696
1908745,440,1244,3616
1931170,420,1298,3708
1953595,328,1260,3792
1976020,322,1232,3880
1998445,392,1248,3968
2020870,456,1256,4004
2043295,456,1320,4040
2065730,386,1226,4040
2088145,324,1146,3944
2110570,334,1142,3900
2132995,396,1168,3864
2155420,432,1220,3856
2177855,388,1260,3892
2200270,366,1320,3900
2222705,378,1292,3916
2245125,358,1324,3904
2267545,366,1328,3916
2289975,320,1380,3988
2312395,280,1340,3996
2334825,322,1304,3880
2357245,268,1252,3812
2379675,274,1268,3808
2402095,308,1364,3828
2424535,324,1386,3852
2446945,390,1420,3864
2469370,304,1402,3920
2491795,256,1374,3924
2514215,226,1408,3884
2536645,308,1530,3872
2559070,440,1626,3940
2581495,364,1652,3980
2603920,324,1608,3904
2626345,272,1648,3840
2648770,288,1640,3776
2671195,356,1748,3800
2693620,412,1782,3824
2716045,390,1732,3800
2738475,368,1630,3700
2760895,444,1580,3672
2783330,486,1560,3676
2805745,556,1596,3704
2828170,518,1612,3792
2850600,518,1550,3776
2873020,510,1544,3770
2895450,584,1536,3708
2917870,572,1542,3652
2940300,610,1584,3688
2962720,588,1604,3720
2985155,662,1626,3724
3007570,604,1696,3800
3030005,562,1592,3840
3052420,554,1736,3892
3074845,614,1824,3916
3097270,658,1870,3868
3119695,558,1840,3952
3142120,464,1878,4020
3164545,384,1852,4022
3186970,308,1796,3928
3209390,230,1764,3940
3231815,204,1780,3996
3254240,228,1936,4016
3276670,308,2068,3996
3299095,300,1962,4028
3321515,196,1900,4030
3343950,220,1748,3908
3366370,372,1624,3688
3388795,552,1456,3500
3411225,636,1344,3392
3433645,570,1416,3524
3456075,696,1366,3632
3478495,716,1356,3736
3500925,760,1290,3740
3523345,768,1276,3740
3545770,796,1252,3704
3568195,872,1268,3676
3590630,964,1290,3716
3613045,940,1280,3736
3635470,928,1316,3680
3657895,1044,1302,3580
3681300,1056,1378,3628
3704690,1068,1408,3716
3728090,1060,1448,3712
3751495,1112,1558,3798
3774895,1088,1488,3824
3798295,1038,1560,3770
3821695,1122,1564,3632
3845090,1024,1604,3708
3868495,946,1626,3704
3890920,928,1642,3612
3913345,916,1668,3556
3935770,1000,1576,3522
3959175,892,1596,3576
3981595,754,1610,3596
4004020,932,1786,3484
4026445,998,1880,3244
4048880,1090,1808,3030
4072280,1212,1778,3004
4095670,1248,1836,2872
4119075,1388,1916,2744
4142470,1440,1702,2716
4165870,1220,1522,2786
4189270,1178,1328,2928
4212670,1400,1352,2996
4236075,1586,1512,2996
4259470,1612,1500,3136
4282870,1602,1786,3310
4306265,2060,1748,3140
4329670,1908,1724,3048
4353070,1918,1888,3042
4376475,1950,1852,3004
4399865,2284,1860,2704
4423270,2446,1842,2520
4446670,1960,1738,2758
4470070,1752,1794,2932
4493470,1952,1808,2530
4516870,1832,1600,2004
4540275,1524,2022,2564
4563670,1348,2634,2936
4587070,700,3216,3400
4609505,696,2412,2920
4631920,876,2820,3340
4654345,716,2952,3452
4676765,38,2668,3468
4698230,-234,2540,3542
4721620,340,3024,3864
4744050,744,2996,3696
4766470,292,2628,3270
4788890,-176,2492,3064
4812290,-142,2524,3152
4835695,420,2864,3396
4858120,620,2868,3624
4880545,290,2872,3836
4902975,104,2850,3764
4925390,108,2816,3628
4947825,248,2776,3522
4970250,666,2832,3376
4992670,846,3020,3278
5015100,602,3148,3864
5037515,718,2956,4104
5059950,1032,3056,4012
5083345,802,2708,3856
5105770,456,2508,3700
5128190,266,2240,3732
5150615,274,2320,3720
5173050,412,2178,3376
5195470,272,2106,3064
5217900,278,2072,2992
5240310,356,2118,3108
5262745,394,2194,3188
5285175,652,2096,3248
5307595,756,2224,3464
5330025,736,2392,3936
5352440,616,2804,4180
5374875,714,2856,3992
5397295,852,3068,4056
5419730,1108,3608,4616
5443125,1376,3752,4524
5466520,1846,3504,4038
5489920,1708,3234,3884
5513315,824,3270,4240
5535740,12,3360,4576
5557195,-404,3276,4716
5580595,-466,3158,4392
5604000,-416,3060,3920
5627395,-380,3070,3736
5650795,-412,3160,3684
5674195,-390,2810,3564
5697595,-264,2544,3344
5720990,-194,2278,3080
5744395,-256,2140,2794
5767800,-124,1990,2568
5791190,-44,1748,2232
5813620,-44,1532,1916
5836045,-6,1312,1748
5857505,104,1316,1782
5879920,304,1672,1892
5902345,380,1756,1808
5924770,352,1620,1580
5947195,488,1592,1502
5969620,758,1848,1628
5992050,814,2178,1980
6014465,840,2280,2250
6036895,972,2546,2392
6059330,1290,2892,2388
6082725,908,2804,2560
6105145,278,3288,3020
6127580,584,3852,3480
6149995,1152,4600,4060
6173390,800,4624,4476
6195830,666,4494,4444
6218250,764,4272,4192
6240670,584,4016,3816
6263100,186,3484,3424
6285515,-60,3178,3108
6307950,-12,3106,3200
6330365,80,3012,3632
6351815,196,2896,3660
6374240,238,2748,3312
6396665,92,2396,3128
6418130,-90,2206,3234
6440540,-142,2526,3730
6463945,574,2856,3684
6486375,848,2858,3228
6508795,808,2686,2856
6531215,680,2338,2572
6553650,580,2524,2864
6576070,744,2674,3188
6598510,932,2760,3034
6620915,1124,2904,2664
6644315,1152,2864,2522
6667730,1236,2938,2636
6691125,1328,2900,2660
6714520,1196,2876,2484
6737920,1052,2876,2364
6761315,1216,3018,2308
6784720,1362,3326,2510
6808130,1068,3594,3144
6831525,968,3802,3180
6853945,722,4032,2964
6876380,832,4384,3176
6898790,1042,4422,3480
6922195,876,4702,3748
6944630,636,4134,3396
6967050,480,3524,2830
6989470,722,3582,2736
7011900,796,3948,2912
7034320,924,4142,2978
7056750,918,3704,2904
7079170,842,3810,2968
7101600,916,3860,2740
7124015,1100,3616,2444
7147420,982,3192,2432
7169855,812,3068,2708
7192270,812,2836,2788
7214705,946,2548,2584
7237115,1052,2384,2436
7260515,1172,2236,2432
7283920,1270,2140,2408
7307330,1296,1992,2260
7330725,1398,1808,2056
7354120,1680,1880,1908
7377520,1768,1920,1728
7400920,1846,1896,1716
7424320,1790,1892,1668
7447720,1746,1900,1580
7471120,1698,1912,1490
7494525,1358,1796,1416
7517920,916,2024,1528
7540340,672,2220,1616
7562770,684,2450,1700
7585195,336,2560,1692
7607630,426,3068,2028
7630045,676,3508,2518
7652470,724,3932,2984
7674900,706,3624,3022
7697320,384,3208,2804
7719750,176,3028,2552
7742170,632,3258,2784
7764600,846,3728,3208
7787020,916,3654,3372
7809445,1060,4084,3564
7832840,1152,4132,3692
7856245,956,3876,3520
7878670,892,3746,3368
7901090,808,3456,3208
7923515,544,3624,3154
7945945,942,3688,3080
7968370,942,3388,2652
7990795,1002,3076,2518
8014200,1174,3070,2716
8037595,1222,3018,2956
8060990,1300,2728,2774
8084395,1450,2820,2790
8107795,2886,3734,3016
8131195,1620,3388,3030
8154595,1928,3320,2952
8178000,1566,3722,2750
8201390,1330,3882,2660
8224795,1648,4018,2844
8248190,1538,3952,2704
8271605,938,4300,2488
8294020,732,4436,2292
8316440,1136,4294,2544
8339845,1134,3768,2676
8363245,748,3696,2492
8385670,412,3306,2176
8408090,-34,3390,2304
8430515,-98,4024,2676
8452940,-182,3818,2428
8476350,-66,3472,2050
8498765,176,3426,1844
8521210,302,3164,1804
8543620,374,2908,1816
8566045,396,2678,1740
8588470,580,2520,1766
8610895,802,2358,1816
8633320,978,2206,1960
8655740,1064,2072,2108
8679140,1242,2446,2216
8702545,1598,2548,2084
8725955,1786,2698,2176
8749350,2136,2948,2468
8772740,2534,2992,2596
8796135,2388,3056,2572
8819540,2184,3100,2660
8842945,2284,3212,2812
8866345,2658,3392,3038
8889750,2366,3196,2872
8913140,2280,3750,3128
8936545,2370,3926,3542
8959945,2306,3816,3774
8983345,1912,3738,3716
9006745,1422,3546,3432
9030145,1178,3384,2982
9053550,1112,2938,2440
9076945,984,2736,2088
9099370,956,2700,2022
9121795,880,2636,1988
9144220,846,2392,1868
9166650,832,2288,1812
9189070,946,2362,1770
9211500,980,2320,1674
9233910,1024,2316,1572
9257315,1040,2278,1612
9280715,1234,2450,1616
9304130,1602,2636,1578
9327525,1538,2426,1428
9350915,1396,2208,1472
9374315,1366,2130,1696
9397720,1422,2328,1816
9421120,1648,2574,1860
9444520,1610,2622,1836
9467920,1672,3024,2018
9491325,1856,3426,2116
9514720,1894,3742,2376
9538115,1588,4180,2672
9561515,1720,4528,3016
9584915,1928,4620,3004
9608315,2170,4688,3026
9631715,2442,4652,3216
9655125,2130,4104,3102
9678520,1576,3578,2936
9701915,1264,3254,2656
9725320,1130,3020,2286
9748735,1034,2812,2100
9772125,1016,2842,2220
9795520,924,2914,2124
9817945,976,2868,2022
9840370,1182,2740,1908
9863775,1240,2484,2056
9887165,1220,2648,2298
9910570,1386,2606,2214
9933970,1636,2480,2014
9957370,1668,2442,1892
9980775,1750,2628,2112
10004170,2034,3000,2496
10028545,2000,2930,2604
10052930,1724,2834,2588
10077290,1664,2744,2588
10101665,1676,2788,2568
10126040,1796,3040,2504
10150425,1806,3188,2416
10174800,2022,3228,2516
10199175,2070,3170,2588
10223555,2126,3160,2546
10247935,2240,3842,3076
10272290,2476,4562,3652
10296665,2242,4202,3530
10321045,1838,3936,3528
10345420,1248,3880,3492
10369795,1012,3596,3338
10394175,1026,3366,3148
10418540,1088,3246,2928
10442915,1124,3260,2564
10467290,1096,2954,2562
10491670,1112,2734,2484
10516045,812,2612,2372
10539440,754,2628,2132
10562845,968,2572,1864
10586245,1108,2468,1732
10610615,1032,2374,1696
10634995,782,2180,1640
10658395,916,2354,1584
10681805,1078,2258,1468
10706170,1126,2136,1306
10730545,1066,2090,1246
10754915,1252,2470,1444
10779295,1702,2736,1440
10803670,1690,2762,1494
10828045,1698,3108,1676
10852425,2122,3524,1616
10876790,2258,3602,1680
10901170,2030,3934,1758
10925540,1938,4690,2352
10949915,2568,4828,2534
10974290,2362,4512,2500
10998665,2460,4436,2744
11023045,2292,4024,2736
11047420,1716,3436,2510
11071790,1266,3082,2052
11096170,1236,2956,1776
11120545,1400,3124,1728
11144920,1532,3524,2060
11169300,1516,3688,2428
11193675,1332,3354,2476
11218050,1172,2926,2320
11242420,1042,2724,2024
11266805,1030,2640,1848
11291170,1104,2744,1716
11315540,1234,2824,1644
11339920,1248,2846,1752
11364300,1284,3026,1920
11388670,1270,3084,1948
11413050,1296,3084,1860
11437430,1216,3108,1774
11461795,1160,2888,1766
11486170,1134,3048,1940
11510545,1070,3134,2282
11534915,898,3400,2576
11558320,828,3304,2572
11581720,872,3894,3124
11605115,842,4108,3842
11628515,640,4894,3778
11651925,470,5278,3504
11675315,626,5156,2932
11698720,614,4730,2400
11722120,394,3818,2316
11745535,156,3118,2180
11768925,196,2476,2116
11792315,196,2132,1954
11815725,428,2138,2186
11839115,804,2514,2692
11862520,1380,3100,3278
11886895,1498,3430,3652
11911265,1152,3076,3794
11935640,1088,2738,3688
11960015,1200,2696,3428
11984390,1314,2716,3160
12008770,698,2620,3046
12032170,716,2496,2770
12055570,702,2278,2278
12078970,540,2130,1780
12102370,868,2620,1808
12125765,1130,3330,2172
12150145,1314,3544,2520
12174515,1316,3292,2564
12198890,1024,2956,2376
12223275,876,2832,2148
12246665,800,2572,2120
12270065,1920,1858,2186
12294450,880,2998,2380
12317840,1096,3250,2304
12342220,1308,3380,2740
12366595,828,3734,2940
12389995,326,3872,2882
12413395,400,3976,2476
12436795,942,4082,2232
12460190,1164,4168,2254
12484565,916,4180,2980
12507965,768,4160,3344
12531370,692,3974,2904
12554770,470,3752,2128
12578170,286,3704,1804
12601570,360,3808,2018
12624965,212,3688,2332
12648365,-90,3392,2324
12671765,-54,2982,2136
12695175,168,2666,1932
12718570,526,2762,1796
12741970,718,2804,1540
12765370,726,2552,1532
12788770,990,2214,1754
12812165,1308,2296,2192
12836540,1576,2590,2584
12860920,1874,2708,2744
12885290,2078,2590,2816
12909665,2376,2612,2828
12934040,2432,2816,2864
12958420,2280,3016,3018
12982790,2170,3236,3088
13007165,2192,3312,2940
13031540,2068,3384,2616
13055920,1970,3756,2724
13080290,1734,4256,3068
13104675,1520,4012,3286
13129050,1230,4130,3508
13153425,1474,4172,3266
13177810,1516,3986,3022
13202170,856,3698,2696
13225575,706,3384,2708
13248970,890,3482,2784
13272375,1104,3484,2766
13296750,1088,3300,2704
13321125,786,3220,2600
13344520,820,2788,2452
13367920,832,2748,2516
13391320,780,2794,2332
13414720,644,2662,2026
13438120,740,2400,1554
13461520,724,2528,1568
13484925,806,2490,1572
13508320,810,2404,1244
13531720,746,2460,814
13554160,962,2458,696
13576565,960,2384,1216
13599970,848,2702,1428
13623370,902,3364,1396
13646770,1374,3512,1484
13671145,1496,3710,1664
13695520,1392,4238,2034
13719890,1510,4882,2164
13744265,1720,5020,2140
13768645,1400,5258,1968
13793020,1516,5236,1940
13817395,1850,5244,1996
13841770,1846,4692,1900
13866145,1666,3964,1912
13890515,1152,3464,1800
13914900,792,3754,1608
13938295,824,4108,1932
13961695,956,4220,1782
13985095,1180,3994,1766
14009470,1182,3410,1424
14033845,982,3158,1652
14057245,878,3114,1750
14080645,988,2708,1664
14104040,1120,2656,1490
14128420,938,2046,1384
14151825,1308,2328,1840
14176205,1374,2504,2204
14200565,1636,2492,2060
