
7220,6624,196,4060
9860,-50,204,4076
15290,-60,192,4084
34800,-72,200,4096
54290,-52,180,4072
73785,-56,192,4100
93290,-34,216,4048
112795,-84,204,4108
133270,-64,208,4100
153750,-50,196,4076
174225,-44,188,4092
194695,-56,196,4068
215175,-52,208,4084
235645,-64,216,4040
256125,-60,238,4052
276595,-70,196,4080
297075,-50,216,4020
317550,-72,178,4092
338020,-66,188,4072
358510,-56,200,4056
378970,-86,208,4084
399445,-82,220,4108
419925,-54,200,4080
440400,-60,188,4046
460870,-48,188,4034
481345,-46,172,4112
501820,-64,184,4100
522295,-82,212,4096
542770,-64,212,4108
563245,-68,164,4092
583720,-70,188,4104
604195,-50,184,4104
624670,-84,196,4092
645145,-64,224,4100
665620,-72,204,4104
686095,-46,176,4120
706570,-46,184,4112
727045,-78,188,4072
747505,-58,200,4096
767990,-62,216,4092
788465,-56,208,4088
808940,-72,180,4072
829415,-58,170,4096
849890,-44,188,4120
870365,-50,200,4084
890840,-64,208,4076
911315,-60,208,4064
931790,-60,200,4092
952265,-62,192,4064
972740,-46,196,4048
993215,-70,196,4048
1013690,-54,196,4060
1035140,-62,234,4084
1056600,-50,196,4030
1078040,-48,200,4088
1099490,-64,254,4128
1120940,-50,212,4100
1142390,-42,208,4080
1163840,-62,188,4088
1185295,-70,176,4108
1206740,-40,192,4030
1228190,-50,200,4060
1249645,-56,188,4100
1271100,-58,196,4044
1292540,-50,204,4072
1313990,-60,184,4076
1335440,-72,224,4084
1356910,-50,196,4072
1378340,-84,204,4092
1399790,-46,212,4100
1421240,-38,232,4060
1442695,-72,184,4124
1464135,-84,196,4096
1485590,-58,216,4088
1507040,-94,196,4100
1528490,-70,188,4096
1549940,-42,204,4096
1571390,-58,192,4080
1592840,-68,192,4068
1614305,-50,250,4076
1635740,-72,208,4084
1657190,-76,200,4088
1678650,-40,188,4080
1700095,-60,188,4068
1721535,-76,208,4100
1742990,-62,216,4092
1764450,-64,208,4092
1785890,-84,192,4076
1807335,-72,196,4104
1828785,-64,196,4104
1850240,-50,176,4092
1871690,-58,208,4088
1893145,-72,196,4104
1914590,-154,-146,4396
1938000,-62,238,4034
1959440,-42,224,4078
1980890,-42,2,3972
2000385,-68,224,4116
2021835,-64,196,4100
2043290,-90,196,4068
2064745,-70,184,4080
2086190,-52,188,4104
2107640,-72,176,4092
2129095,-142,288,4348
2151515,-54,170,4116
2172965,-60,208,4072
2194415,-50,196,4072
2215865,-68,228,4060
2237315,-14,102,4000
2258765,-90,188,4014
2280215,-62,188,4092
2301675,-50,204,4100
2323115,-50,212,4112
2344565,-28,196,4088
2366020,-60,192,4112
2387465,-60,200,4096
2408915,-84,204,4108
2430365,-50,196,4108
2451825,-82,180,4084
2473265,-70,218,4124
2494715,-62,170,4100
2516165,-38,204,4080
2537615,-6,26,3978
2557115,-90,216,4122
2578560,-72,192,4096
2600015,-40,204,4060
2621475,-740,252,4382
2643890,-74,230,4220
2665340,-62,238,4052
2686800,-40,178,4092
2708240,164,134,3848
2729690,42,-188,3620
2751140,-406,-204,5168
2774540,-220,268,3814
2796970,-62,266,3992
2818420,-316,-496,4014
2841835,-494,-750,4594
2865230,370,2122,3832
2887640,-234,-514,4628
2911045,-676,-486,4616
2934440,218,1214,6408
2956875,-198,528,5468
2979295,-1396,1188,5338
3003665,26,1302,4500
3025120,-444,1078,4270
3048520,-872,1424,3010
3071920,392,1572,3892
3094355,-440,1988,4976
3117745,-424,1988,4762
3141150,2,2324,4198
3161625,-216,2958,3430
3185015,-156,1700,3412
3208420,-370,1028,3282
3231820,-924,2960,3396
3255215,-1072,4166,3108
3279610,-716,2462,3372
3303005,-870,1398,3274
3326395,-492,3178,3018
3349800,-1116,4382,2668
3374175,-1820,2548,2900
3398550,-1556,992,3132
3421940,2,1112,3354
3442420,-544,1416,3194
3465815,68,-240,2660
3487275,-982,-658,1536
3510670,-1528,906,3514
3534070,-1526,2640,3112
3558450,-876,-264,4378
3581845,-812,-822,4042
3605245,-882,1268,3916
3628645,-1406,1882,3996
3653015,-516,1932,4388
3676420,-868,2400,3586
3699830,-924,2542,3774
3723220,-408,2410,4598
3746625,110,1112,4156
3769045,408,856,3728
3790495,556,2102,3534
3812930,256,2602,3566
3835345,828,1958,3358
3857770,702,1156,3210
3880195,614,1396,3806
3902620,368,1734,4448
3925050,124,1358,4020
3947465,194,1396,3328
3969905,518,1268,3560
3992320,422,1336,3584
4014740,562,2216,3456
4037175,234,1428,4048
4059595,500,576,3500
4081045,454,1350,3384
4103470,398,1248,3572
4125900,488,1188,3624
4148320,540,1168,3860
4170745,366,1436,4104
4193170,728,1324,3980
4215595,602,1036,3976
4238020,362,920,3800
4259470,422,1138,3712
4281890,134,1504,3836
4304320,428,1492,4168
4326650,512,1566,4344
4349170,610,1292,3720
4371595,632,1294,3196
4394015,200,1996,3534
4416440,182,2190,3732
4438870,400,2060,3696
4461295,314,2042,3648
4483720,280,1856,3600
4506150,234,1760,3692
4528565,80,1656,3848
4550015,-36,1706,4100
4572440,-60,1704,4124
4594865,60,1476,4148
4616315,126,1668,4032
4638750,172,1768,3720
4661165,164,2194,3632
4683600,186,1796,3684
4706015,124,1656,3564
4728450,-98,1896,3460
4750865,-230,1760,3532
4774270,-308,1940,3888
4797685,-360,1530,3768
4821075,-368,1668,3600
4844470,-316,1932,3568
4867875,-290,1772,3684
4891270,-256,1764,3860
4914665,-230,1768,3576
4938070,-378,1728,3560
4961470,-430,1398,3778
4984875,-108,1528,4050
5008270,320,2094,3836
5030695,382,1944,3798
5053120,296,1390,3808
5075545,502,1448,3956
5097965,882,1472,4108
5120390,1072,1260,4160
5143790,1096,1282,4408
5167195,996,1480,4600
5189615,964,1096,4416
5212045,886,916,4264
5233495,1050,1142,3932
5256890,1248,1360,3844
5280295,1356,1530,3520
5303695,1270,1372,3532
5327095,1090,968,3526
5349520,986,890,3420
5370975,972,1140,3320
5393395,1000,1336,3372
5416795,904,1108,3568
5439220,860,810,3636
5460670,832,1146,3808
5483095,880,1340,3892
5505535,912,1328,4068
5527945,820,1240,3828
5550370,692,1176,3740
5572795,680,1048,3760
5595215,640,1048,3792
5617645,474,1184,3636
5640070,284,1394,3592
5662490,172,1404,3692
5684915,102,1656,4180
5707340,200,1520,4336
5729770,272,932,4012
5751215,68,776,4028
5771690,24,876,4124
5792165,108,908,4256
5813620,334,792,4266
5835070,588,752,4124
5856520,588,962,4140
5877980,474,844,4140
5899420,312,864,4116
5920865,186,916,3916
5942325,72,924,3860
5962795,76,828,3778
5983275,116,986,3876
6004735,168,956,3960
6026165,232,974,4064
6047615,178,790,4004
6069075,58,814,4016
6089550,28,886,4016
6110025,-352,994,4100
6132445,-10,822,3970
6153890,34,1000,4026
6175340,56,1024,4054
6196790,184,1214,4100
6219220,418,1196,4028
6241645,554,1260,4208
6264065,800,1394,4252
6286490,1156,1382,4168
6309895,1224,1486,4008
6333295,1136,1180,3924
6356710,972,894,3798
6378145,890,820,3692
6399595,912,788,3560
6421055,942,760,3576
6442495,968,896,3832
6463945,904,712,3896
6485395,904,814,3956
6506855,790,664,3876
6528295,754,752,3712
6549745,732,804,3592
6571195,680,764,3880
6592645,700,608,4200
6614095,808,740,4148
6635550,900,774,4054
6656995,932,660,4044
6678445,864,718,3984
6699895,952,704,3778
6721350,992,692,3764
6742795,996,644,3904
6764245,908,600,4000
6785695,806,576,3956
6807150,718,548,3920
6828595,754,472,3816
6850045,790,580,3992
6871500,810,436,3996
6892950,808,520,3932
6914395,816,624,3856
6935855,820,580,3940
6957295,840,620,3956
6978755,900,578,3980
7000195,944,568,3980
7021645,880,592,3816
7043095,764,668,3896
7064560,700,692,3984
7085995,602,650,4052
7107445,570,754,3912
7128905,586,758,3824
7150345,740,716,3944
7171795,864,844,3972
7193245,942,688,3940
7214705,998,750,3940
7236145,980,798,3952
7257595,960,772,3996
7279045,992,734,3900
7300495,984,764,3868
7321940,1004,800,3840
7344370,978,668,3856
7365820,876,640,3880
7387270,820,604,3920
7408725,780,562,3936
7430170,828,546,3880
7451620,952,1054,3904
7474050,896,650,3980
7495495,816,728,3896
7516945,816,716,4022
7538395,772,532,3920
7559845,804,650,3948
7581295,808,760,4012
7602745,692,724,4022
7624195,614,544,4080
7645660,736,444,4080
7667095,868,604,4046
7688545,1068,692,3832
7710970,984,598,3924
7732420,932,724,4310
7753870,854,570,4290
7775325,812,448,4244
7796770,798,340,4212
7818215,752,520,4116
7839670,680,316,4024
7861115,704,156,3828
7882570,832,262,3728
7904025,908,304,3688
7925480,960,328,3492
7946920,946,262,3518
7968370,984,414,3672
7989825,998,158,3812
8011265,946,108,3740
8032715,864,142,3774
8054170,888,-60,3996
8075625,1000,-44,4552
8098045,944,-406,4448
8120475,732,90,4380
8140950,50,2220,4530
8162395,1256,952,5314
8184820,1392,1436,5616
8208220,706,2422,4476
8230655,-100,1892,3236
8254050,-640,1100,3416
8277445,-308,1198,4136
8300850,496,1484,4428
8323270,1012,1428,4228
8346670,904,1600,3940
8369100,330,1576,3772
8391515,80,1580,3360
