-74,204,4030,186,612,4108
27910055,176,684,4060
27932480,182,680,4020
27954905,154,570,3996
27977330,178,616,3996
27999760,120,540,3952
28022185,102,484,3980
28044610,98,516,4030
28066055,64,596,4096
28087510,134,864,4082
28109930,84,396,4096
28131385,194,476,4180
28153820,28,416,4204
28175260,36,336,4038
28196705,94,448,4120
28218165,120,404,4044
28240585,180,272,4048
28263015,230,356,4024
28285430,510,200,4276
28307860,176,284,3916
28330295,392,226,3804
28352710,390,228,4084
28375150,190,418,4144
28397555,138,448,4156
28419990,72,268,4008
28441430,196,188,4054
28463855,100,524,4212
28486280,28,376,4204
28507730,224,180,4028
28530165,58,262,4076
28551610,46,242,4074
28573060,108,222,4046
28595480,-68,200,3956
28617905,-260,86,4224
28640335,-360,90,4530
28662760,-508,-384,4800
28687135,-308,-232,4576
28711505,-146,116,3996
28734915,-80,346,3440
28757330,244,254,3518
28779775,294,-40,3648
28802190,332,-402,3992
28825590,328,-136,4000
28848980,332,178,3920
28871405,352,234,3848
28893835,308,352,3852
28916255,204,-104,4324
28939660,164,-208,4324
28963055,178,-16,4026
28985480,164,116,4088
29007905,82,74,4344
29028390,100,-6,4286
29049835,104,56,4056
29071285,74,-90,3988
29092730,86,-94,3920
29114185,36,140,3972
29135630,-50,152,4428
29158055,-120,152,4412
29181465,-76,212,4052
29203880,-68,-48,3972
29226310,-124,-170,4128
29250690,-120,78,4156
29273105,-100,132,4040
29296505,-52,168,4092
29318930,-90,64,4192
29340390,-40,-86,4204
29362805,-20,8,3968
29383280,-68,-52,4028
29405710,-80,-52,4240
29428130,-20,196,4236
29450560,46,136,4088
29472015,76,16,3988
29492495,82,-242,4088
29514905,84,-88,4136
29536365,120,108,4004
29558780,112,166,3956
29581205,86,-8,4104
29601680,52,-90,4200
29623145,48,28,4116
29643615,2,-20,4030
29664090,2,-120,4120
29685530,4,-136,4092
29706980,-36,-72,4060
29729415,-16,28,3996
29750855,-56,10,4040
29772305,-94,-150,4248
29795705,-94,-68,4176
29818135,-16,2,4008
29838610,10,-100,3984
29861035,-24,-82,4008
29883465,2,-76,4184
29903935,20,78,4108
29924410,36,86,4068
29944885,58,-88,4068
29966335,36,-88,3980
29987785,12,-174,4022
30010215,-10,-56,4034
30032630,-50,20,4136
30054080,-102,-90,4268
30077485,-78,-92,4168
